Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.0010773435675,4.82412135601044,-0.0808040192350745,
,,,0.0010778644,4.72361882776022,-0.085326632251963,
,,,0.0010783852325,4.62311629951,-0.0847236171830446,
,,,0.001078906065,4.57286503538489,-0.0862311548553407,
,,,0.0010794268975,4.52261377125978,-0.0874371849931777,
,,,0.00107994773,4.67336756363511,-0.0241206027567387,
,,,0.0010804685625,4.17085492238402,-0.110351757612079,
,,,0.001080989395,4.42211124300957,-0.0343718589283526,
,,,0.0010815102275,4.12060365825891,-0.0741708534769714,
,,,0.00108203106,4.12060365825891,-0.0759798986837268,
,,,0.0010825518925,3.86934733763337,-0.0476381904445589,
,,,0.001083072725,4.0201011300087,-0.0569849240127951,
,,,0.0010835935575,4.0201011300087,-0.040100502083078,
,,,0.00108411439,3.91959860175848,-0.0829145719762892,
,,,0.0010846352225,4.07035239413381,-0.0382914568763226,
,,,0.001085156055,3.86934733763337,-0.0868341699242592,
,,,0.0010856768875,3.76884480938315,-0.0316582911182195,
,,,0.00108619772,3.36683469638228,-0.0964824110269547,
,,,0.0010867185525,3.61809101700783,-0.09437185828574,
,,,0.001087239385,3.41708596050739,-0.0560804014094174,
,,,0.0010877602175,3.26633216813207,-0.112763817887753,
,,,0.00108828105,3.21608090400696,-0.0153768842574209,
,,,0.0010888018825,3.16582963988185,-0.121206028852612,
,,,0.001089322715,3.36683469638228,-0.0265326630324125,
,,,0.0010898435475,3.06532711163163,-0.131457285024226,
,,,0.00109036438,2.96482458338141,-0.0355778890661895,
,,,0.0010908852125,3.16582963988185,-0.0183919596020132,
,,,0.001091406045,2.61306573450565,-0.148643214488402,
,,,0.0010919268775,3.11557837575674,0.0473366829100996,
,,,0.00109244771,2.71356826275587,-0.101005024043843,
,,,0.0010929685425,3.01507584750652,0.0331658287905157,
,,,0.001093489375,2.91457331925631,-0.012964823981747,
,,,0.0010940102075,2.311558149755,-0.173969847382978,
,,,0.00109453104,2.61306573450565,0.0663316575810313,
,,,0.0010950518725,2.46231194213033,-0.0880402000620961,
,,,0.001095572705,2.41206067800522,-0.0590954767540097,
,,,0.0010960935375,2.36180941388011,-0.0404020096175373,
,,,0.00109661437,2.36180941388011,-0.0976884411647916,
,,,0.0010971352025,2.51256320625544,0.00693467329256237,
,,,0.001097656035,2.311558149755,-0.0889447226654738,
,,,0.0010981768675,2.46231194213033,0.00753768836148083,
,,,0.0010986977,1.80904550850391,-0.114874370628968,
,,,0.0010992185325,2.11055309325457,-0.0238190952222794,
,,,0.001099739365,2.11055309325457,-0.0238190952222794,
,,,0.0011002601975,1.80904550850391,-0.131155777489766,
,,,0.00110078103,2.06030182912946,0.0072361808270216,
,,,0.0011013018625,1.65829171612859,-0.0802010041661561,
,,,0.001101822695,1.75879424437881,-0.0217085424810648,
,,,0.0011023435275,1.80904550850391,-0.0690452253911644,
,,,0.00110286436,1.80904550850391,-0.0313567835837603,
,,,0.0011033851925,1.60804045200348,-0.0198994972743094,
,,,0.001103906025,1.40703539550304,-0.0624120596330613,
,,,0.0011044268575,1.60804045200348,-0.0123618089128286,
,,,0.00110494769,1.60804045200348,-0.0717587932012975,
,,,0.0011054685225,1.55778918787837,-0.0099497486371547,
,,,0.001105989355,1.40703539550304,-0.0575879390817136,
,,,0.0011065101875,1.45728665962815,-0.0370854267384857,
,,,0.00110703102,1.35678413137794,-0.00331658287905157,
,,,0.0011075518525,1.50753792375326,-0.0488442205823958,
,,,0.001108072685,1.55778918787837,-0.0247236178256571,
,,,0.0011085935175,1.30653286725283,-0.0512562808580697,
,,,0.00110911435,1.30653286725283,-0.0325628137215972,
,,,0.0011096351825,1.25628160312772,-0.0256281404290348,
,,,0.001110156015,1.05527654662728,-0.0747738685458899,
,,,0.0011106768475,1.25628160312772,0.0045226130168885,
,,,0.00111119768,0.954774018377066,-0.077487436356023,
,,,0.0011117185125,1.05527654662728,-0.0482412055134773,
,,,0.001112239345,1.1557790748775,-0.0256281404290348,
,,,0.0011127601775,0.854271490126848,-0.0648241199087352,
,,,0.00111328101,0.954774018377066,-0.0328643212560564,
,,,0.0011138018425,0.603015169501305,-0.0913567829411477,
,,,0.001114322675,0.80402022600174,0.0168844219297171,
,,,0.0011148435075,0.653266433626413,-0.107336682267487,
,,,0.00111536434,0.80402022600174,0.00693467329256237,
,,,0.0011158851725,0.552763905376196,-0.0229145726189017,
,,,0.001116406005,0.703517697751522,-0.0557788938749582,
,,,0.0011169268375,0.954774018377066,0.0937688432168216,
,,,0.00111744767,0.201005056500435,-0.134170852834359,
,,,0.0011179685025,0.854271490126848,0.0292462308425456,
,,,0.001118489335,0.753768961876631,0.0072361808270216,
,,,0.0011190101675,0.452261377125978,-0.0786934664938599,
,,,0.001119531,0.80402022600174,0.0189949746709317,
,,,0.0011200518325,0.452261377125978,-0.0388944719452411,
,,,0.001120572665,0.502512641251087,-0.0205025123432279,
,,,0.0011210934975,0,-0.0928643206134439,
,,,0.00112161433,0.452261377125978,0.0391959794797003,
,,,0.0011221351625,0.201005056500435,-0.0826130644418299,
,,,0.001122655995,0.100502528250217,-0.0455276377033442,
,,,0.0011231768275,0.552763905376196,0.0111557787749916,
,,,0.00112369766,-0.150753792375326,-0.113065325422212,
,,,0.0011242184925,0.351758848875761,0.0244221102911979,
,,,0.001124739325,0.0502512641251087,-0.0976884411647916,
,,,0.0011252601575,0,-0.0548743712715805,
,,,0.00112578099,0.351758848875761,0.0717587932012975,
,,,0.0011263018225,0,-0.101005024043843,
,,,0.001126822655,-0.100502528250217,-0.0105527637060732,
,,,0.0011273434875,0,-0.00482412055134773,
,,,0.00112786432,0,-0.0615075370296836,
,,,0.0011283851525,0.0502512641251087,0.0416080397553742,
,,,0.001128905985,0.0502512641251087,0,
,,,0.0011294268175,-0.251256320625544,-0.116080400766805,
,,,0.00112994765,0.150753792375326,0.0759798986837268,
,,,0.0011304684825,-0.100502528250217,-0.0726633158046752,
,,,0.001130989315,-0.40201011300087,-0.0470351753756404,
,,,0.0011315101475,-0.0502512641251087,0.0422110548242927,
,,,0.00113203098,-0.552763905376196,-0.160402008332312,
,,,0.0011325518125,0.251256320625544,0.101909546647221,
,,,0.001133072645,-0.603015169501305,-0.111256280215457,
,,,0.0011335934775,-0.653266433626413,-0.0838190945796669,
,,,0.00113411431,-0.0502512641251087,0.10221105418168,
,,,0.0011346351425,-0.653266433626413,-0.157989948056638,
,,,0.001135155975,0.0502512641251087,0.116984923370183,
,,,0.0011356768075,-0.603015169501305,-0.0841206021141261,
,,,0.00113619764,-0.552763905376196,-0.0714572856668383,
,,,0.0011367184725,0.0502512641251087,0.105829144595191,
,,,0.001137239305,-0.854271490126848,-0.145929646678269,
,,,0.0011377601375,-0.351758848875761,0.0211055274121463,
,,,0.00113828097,-0.502512641251087,-0.0198994972743094,
,,,0.0011388018025,-0.40201011300087,-0.00120603013783693,
,,,0.001139322635,-0.201005056500435,-0.0367839192040265,
,,,0.0011398434675,-0.452261377125978,-0.0253266328945756,
,,,0.0011403643,-0.502512641251087,0.0027135678101331,
,,,0.0011408851325,-0.603015169501305,-0.0295477383770049,
,,,0.001141405965,-0.251256320625544,0.0530653260648251,
,,,0.0011419267975,-0.753768961876631,-0.0970854260958731,
,,,0.00114244763,-0.351758848875761,0.0054271356202662,
,,,0.0011429684625,-0.653266433626413,0.00512562808580697,
,,,0.001143489295,-0.753768961876631,-0.0488442205823958,
,,,0.0011440101275,-0.452261377125978,0.000603015068918467,
,,,0.00114453096,-0.80402022600174,-0.0153768842574209,
,,,0.0011450517925,-0.653266433626413,-0.0165829143952578,
,,,0.001145572625,-0.703517697751522,-0.0211055274121463,
,,,0.0011460934575,-0.854271490126848,-0.0464321603067219,
,,,0.00114661429,-0.753768961876631,-0.0144723616540432,
,,,0.0011471351225,-0.603015169501305,0.0235175876878202,
,,,0.001147655955,-0.703517697751522,-0.0518592959269881,
,,,0.0011481767875,-0.80402022600174,-0.0208040198776871,
,,,0.00114869762,-0.653266433626413,0.0009045226033777,
,,,0.0011492184525,-0.854271490126848,-0.041306532220915,
,,,0.001149739285,-0.653266433626413,0.0045226130168885,
,,,0.0011502601175,-0.854271490126848,-0.0416080397553742,
,,,0.00115078095,-0.904522754251957,-0.0108542712405324,
,,,0.0011513017825,-0.80402022600174,-0.0153768842574209,
,,,0.001151822615,-0.854271490126848,-0.0410050246864557,
,,,0.0011523434475,-0.80402022600174,0.0126633164472878,
,,,0.00115286428,-0.954774018377066,-0.0304522609803826,
,,,0.0011533851125,-0.80402022600174,0.0177889445330948,
,,,0.001153905945,-0.854271490126848,-0.0304522609803826,
,,,0.0011544267775,-1.05527654662728,-0.0123618089128286,
,,,0.00115494761,-0.904522754251957,0.0114572863094509,
,,,0.0011554684425,-0.854271490126848,-0.0391959794797003,
,,,0.001155989275,-0.954774018377066,-0.00301507534459233,
,,,0.0011565101075,-0.80402022600174,-0.000603015068918467,
,,,0.00115703094,-0.80402022600174,0.014170854119584,
,,,0.0011575517725,-1.10552781075239,-0.0660301500465721,
,,,0.001158072605,-1.05527654662728,-0.00391959794797003,
,,,0.0011585934375,-0.854271490126848,0.0162814068607986,
,,,0.00115911427,-1.10552781075239,-0.0750753760803491,
,,,0.0011596351025,-0.854271490126848,0.0174874369986355,
,,,0.001160155935,-0.854271490126848,-0.0455276377033442,
,,,0.0011606767675,-0.854271490126848,-0.0352763815317303,
,,,0.0011611976,-0.904522754251957,0.0171859294641763,
,,,0.0011617184325,-1.20603033900261,-0.0440201000310481,
,,,0.001162239265,-1.10552781075239,-0.0422110548242927,
,,,0.0011627600975,-1.05527654662728,0.0539698486682028,
,,,0.00116328093,-1.30653286725283,-0.0675376877188683,
,,,0.0011638017625,-1.10552781075239,-0.00844221096485853,
,,,0.001164322595,-1.20603033900261,0.00874371849931777,
,,,0.0011648434275,-1.25628160312772,-0.027135678101331,
,,,0.00116536426,-0.854271490126848,0.072361808270216,
,,,0.0011658850925,-1.40703539550304,-0.085326632251963,
,,,0.001166405925,-0.904522754251957,-0.0009045226033777,
,,,0.0011669267575,-1.00502528250217,0.0536683411337435,
,,,0.00116744759,-1.30653286725283,-0.116080400766805,
,,,0.0011679684225,-1.1557790748775,0.0506532657891512,
,,,0.001168489255,-1.20603033900261,-0.0319597986526787,
,,,0.0011690100875,-1.50753792375326,-0.0404020096175373,
,,,0.00116953092,-1.10552781075239,-0.000301507534459233,
,,,0.0011700517525,-1.40703539550304,-0.0313567835837603,
,,,0.001170572585,-1.20603033900261,0.0156783917918801,
,,,0.0011710934175,-1.25628160312772,-0.0217085424810648,
,,,0.00117161425,-1.20603033900261,-0.0132663315162063,
,,,0.0011721350825,-1.50753792375326,-0.0289447233080864,
,,,0.001172655915,-1.65829171612859,-0.000301507534459233,
,,,0.0011731767475,-1.35678413137794,0.00693467329256237,
,,,0.00117369758,-1.30653286725283,-0.0407035171519965,
,,,0.0011742184125,-1.30653286725283,-0.00211055274121463,
,,,0.001174739245,-1.25628160312772,0.0054271356202662,
,,,0.0011752600775,-1.30653286725283,-0.0009045226033777,
,,,0.00117578091,-1.30653286725283,-0.0325628137215972,
,,,0.0011763017425,-1.35678413137794,-0.00783919589594007,
,,,0.001176822575,-1.35678413137794,-0.00844221096485853,
,,,0.0011773434075,-1.55778918787837,-0.0455276377033442,
,,,0.00117786424,-1.20603033900261,0.0135678390506655,
,,,0.0011783850725,-1.35678413137794,-0.040100502083078,
,,,0.001178905905,-1.25628160312772,-0.00150753767229617,
,,,0.0011794267375,-1.55778918787837,-0.0135678390506655,
,,,0.00117994757,-1.50753792375326,-0.0202010048087686,
,,,0.0011804684025,-1.60804045200348,-0.0165829143952578,
,,,0.001180989235,-1.10552781075239,0.0208040198776871,
,,,0.0011815100675,-1.55778918787837,-0.0280402007047087,
,,,0.0011820309,-1.25628160312772,0.0054271356202662,
,,,0.0011825517325,-1.40703539550304,-0.00603015068918467,
,,,0.001183072565,-1.50753792375326,-0.0370854267384857,
,,,0.0011835933975,-1.55778918787837,0.0298492459114641,
,,,0.00118411423,-1.35678413137794,0.000301507534459233,
,,,0.0011846350625,-1.65829171612859,-0.0612060294952244,
,,,0.001185155895,-1.45728665962815,0.0560804014094174,
,,,0.0011856767275,-1.1557790748775,-0.0156783917918801,
,,,0.00118619756,-1.60804045200348,-0.0759798986837268,
,,,0.0011867183925,-1.50753792375326,0.0319597986526787,
,,,0.001187239225,-1.60804045200348,-0.0352763815317303,
,,,0.0011877600575,-1.60804045200348,-0.0189949746709317,
,,,0.00118828089,-1.55778918787837,-0.0114572863094509,
,,,0.0011888017225,-1.75879424437881,-0.032261306187138,
,,,0.001189322555,-1.50753792375326,0.0099497486371547,
,,,0.0011898433875,-1.60804045200348,0.0557788938749582,
,,,0.00119036422,-1.90954803675413,-0.0970854260958731,
,,,0.0011908850525,-1.45728665962815,0.0195979897398502,
,,,0.001191405885,-1.45728665962815,0.0566834164783359,
,,,0.0011919267175,-1.7085429802537,-0.0982914562337101,
,,,0.00119244755,-1.50753792375326,0.0171859294641763,
,,,0.0011929683825,-1.50753792375326,0.0072361808270216,
,,,0.001193489215,-1.60804045200348,0.014170854119584,
,,,0.0011940100475,-1.50753792375326,0.00934673356823623,
,,,0.00119453088,-1.90954803675413,-0.0735678384080529,
,,,0.0011950517125,-1.60804045200348,0.0388944719452411,
,,,0.001195572545,-1.60804045200348,-0.00391959794797003,
,,,0.0011960933775,-1.75879424437881,-0.0509547733236104,
,,,0.00119661421,-1.75879424437881,0.0018090452067554,
,,,0.0011971350425,-1.75879424437881,-0.0253266328945756,
,,,0.001197655875,-1.55778918787837,-0.0247236178256571,
,,,0.0011981767075,-1.7085429802537,0.0253266328945756,
,,,0.00119869754,-1.45728665962815,-0.0379899493418634,
,,,0.0011992183725,-1.65829171612859,0.0108542712405324,
,,,0.001199739205,-1.50753792375326,0.0150753767229617,
,,,0.0012002600375,-1.75879424437881,-0.0482412055134773,
,,,0.00120078087,-1.65829171612859,0.023216080153361,
