Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 270		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.06	170.12
0.05	0.05	170.12
0.10	0.04	170.12
0.15	0.04	170.12
0.20	0.03	170.12
0.25	0.09	170.12
0.30	0.08	170.12
0.35	0.11	170.12
0.40	0.14	170.12
0.45	0.05	170.12
0.50	0.14	170.12
0.55	0.05	170.12
0.60	0.13	170.12
0.65	0.10	170.12
0.70	0.11	170.12
0.75	0.07	170.12
0.80	0.15	170.12
0.85	0.19	170.12
0.90	0.08	170.12
0.95	0.06	170.12
1.00	0.17	170.12
1.05	0.12	170.12
1.10	0.14	170.12
1.15	0.03	170.12
1.20	0.08	170.12
1.25	0.00	170.12
1.30	0.07	170.12
1.35	0.11	170.12
1.40	0.08	170.13
1.45	0.20	170.13
1.50	0.00	170.13
1.55	0.09	170.13
1.60	0.10	170.12
1.65	0.03	170.12
1.70	0.08	170.13
1.75	0.09	170.13
1.80	0.11	170.12
1.85	0.05	170.12
1.90	0.04	170.12
1.95	0.01	170.12
2.00	0.13	170.12
2.05	0.08	170.12
2.10	0.02	170.12
2.15	0.05	170.12
2.20	0.08	170.12
2.25	0.20	170.12
2.30	0.13	170.12
2.35	0.17	170.12
2.40	0.11	170.13
2.45	0.07	170.13
2.50	0.24	170.12
2.55	0.19	170.12
2.60	0.14	170.11
2.65	0.07	170.11
2.70	0.22	170.12
2.75	0.29	170.12
2.80	0.22	170.12
2.85	0.25	170.12
2.90	0.41	170.11
2.95	0.42	170.11
3.00	0.43	170.11
3.05	0.68	170.11
3.10	0.73	170.11
3.15	0.77	170.11
3.20	0.94	170.10
3.25	1.14	170.10
3.30	1.45	170.11
3.35	1.46	170.11
3.40	1.81	170.11
3.45	2.06	170.11
3.50	2.36	170.11
3.55	2.50	170.11
3.60	2.73	170.11
3.65	3.33	170.11
3.70	3.66	170.11
3.75	4.06	170.11
3.80	4.59	170.11
3.85	5.12	170.11
3.90	5.59	170.11
3.95	6.00	170.11
4.00	6.89	170.11
4.05	7.62	170.11
4.10	8.45	170.11
4.15	9.06	170.11
4.20	9.98	170.11
4.25	11.12	170.11
4.30	12.24	170.11
4.35	12.93	170.11
4.40	14.08	170.11
4.45	14.95	170.11
4.50	16.70	170.11
4.55	17.86	170.11
4.60	19.19	170.11
4.65	21.13	170.11
4.70	22.68	170.11
4.75	24.09	170.11
4.80	26.17	170.11
4.85	27.98	170.11
4.90	30.31	170.11
4.95	32.37	170.12
5.00	34.17	170.12
5.05	36.56	170.11
5.10	39.27	170.11
5.15	41.90	170.12
5.20	44.46	170.12
5.25	46.65	170.12
5.30	49.62	170.12
5.35	52.85	170.12
5.40	56.33	170.12
5.45	58.71	170.11
5.50	61.86	170.11
5.55	65.59	170.12
5.60	68.78	170.12
5.65	71.19	170.12
5.70	74.12	170.12
5.75	77.23	170.11
5.80	79.51	170.11
5.85	80.82	170.12
5.90	82.06	170.12
5.95	82.16	170.12
6.00	81.68	170.12
6.05	80.04	170.12
6.10	78.31	170.12
6.15	75.32	170.12
6.20	71.95	170.12
6.25	67.82	170.11
6.30	63.96	170.11
6.35	60.94	170.11
6.40	57.35	170.11
6.45	53.59	170.11
6.50	50.67	170.11
6.55	48.09	170.11
6.60	45.29	170.12
6.65	42.49	170.12
6.70	39.85	170.11
6.75	37.77	170.11
6.80	35.76	170.12
6.85	33.22	170.12
6.90	31.27	170.12
6.95	29.76	170.12
7.00	27.85	170.12
7.05	26.02	170.12
7.10	24.12	170.12
7.15	22.68	170.12
7.20	21.07	170.12
7.25	20.10	170.12
7.30	19.02	170.12
7.35	17.63	170.12
7.40	16.72	170.12
7.45	16.12	170.12
7.50	15.16	170.12
7.55	14.43	170.12
7.60	14.11	170.12
7.65	13.74	170.12
7.70	13.37	170.13
7.75	13.32	170.13
7.80	13.35	170.12
7.85	13.40	170.12
7.90	13.66	170.12
7.95	13.99	170.12
8.00	14.44	170.12
8.05	14.99	170.12
8.10	15.49	170.12
8.15	16.68	170.12
8.20	17.49	170.13
8.25	18.13	170.13
8.30	19.92	170.12
8.35	20.94	170.12
8.40	22.36	170.13
8.45	24.08	170.13
8.50	25.83	170.13
8.55	27.21	170.13
8.60	29.35	170.13
8.65	31.75	170.13
8.70	34.15	170.13
8.75	35.93	170.13
8.80	38.46	170.13
8.85	41.72	170.13
8.90	44.38	170.13
8.95	46.57	170.13
9.00	50.04	170.13
9.05	53.61	170.13
9.10	57.14	170.13
9.15	59.80	170.13
9.20	63.83	170.13
9.25	67.72	170.13
9.30	72.12	170.13
9.35	76.43	170.13
9.40	79.82	170.13
9.45	84.59	170.13
9.50	89.50	170.13
9.55	94.84	170.13
9.60	99.97	170.13
9.65	104.01	170.13
9.70	109.42	170.13
9.75	115.80	170.13
9.80	121.35	170.13
9.85	125.85	170.13
9.90	131.96	170.13
9.95	139.01	170.13
10.00	145.98	170.13
10.05	150.95	170.12
10.10	157.47	170.12
10.15	165.44	170.13
10.20	172.12	170.13
10.25	179.81	170.12
10.30	185.20	170.12
10.35	191.64	170.14
10.40	198.74	170.14
10.45	204.69	170.13
10.50	208.43	170.13
10.55	212.39	170.13
10.60	214.85	170.13
10.65	215.68	170.12
10.70	214.38	170.12
10.75	211.92	170.12
10.80	206.34	170.12
10.85	197.59	170.12
10.90	186.96	170.12
10.95	177.67	170.13
11.00	165.26	170.13
11.05	149.07	170.12
11.10	135.40	170.12
11.15	124.68	170.13
11.20	110.55	170.13
11.25	98.38	170.13
11.30	86.11	170.13
11.35	77.02	170.13
11.40	70.81	170.13
11.45	63.24	170.13
11.50	56.27	170.13
11.55	50.37	170.13
11.60	46.35	170.13
11.65	41.61	170.13
11.70	36.86	170.13
11.75	32.71	170.13
11.80	29.06	170.13
11.85	26.71	170.13
11.90	24.24	170.13
11.95	21.49	170.14
12.00	19.43	170.14
12.05	18.03	170.14
12.10	16.46	170.13
12.15	15.01	170.13
12.20	14.03	170.13
12.25	13.17	170.13
12.30	12.56	170.14
12.35	12.31	170.14
12.40	12.33	170.13
12.45	12.48	170.13
12.50	12.79	170.14
12.55	13.36	170.14
12.60	14.46	170.14
12.65	15.27	170.14
12.70	16.32	170.14
12.75	17.63	170.14
12.80	19.25	170.14
12.85	20.84	170.14
12.90	22.48	170.14
12.95	24.66	170.14
13.00	26.68	170.14
13.05	28.59	170.14
13.10	31.06	170.15
13.15	34.16	170.15
13.20	37.22	170.14
13.25	39.54	170.14
13.30	42.99	170.14
13.35	46.67	170.14
13.40	50.86	170.14
13.45	55.17	170.14
13.50	58.19	170.14
13.55	62.41	170.14
13.60	67.92	170.13
13.65	72.50	170.13
13.70	76.22	170.14
13.75	81.57	170.14
13.80	87.50	170.14
13.85	93.08	170.14
13.90	97.78	170.14
13.95	103.54	170.14
14.00	110.67	170.15
14.05	117.62	170.15
14.10	124.35	170.15
14.15	129.80	170.15
14.20	136.67	170.15
14.25	145.20	170.15
14.30	152.81	170.16
14.35	161.13	170.16
14.40	167.28	170.15
14.45	175.38	170.15
14.50	185.46	170.15
14.55	193.83	170.15
14.60	200.85	170.16
14.65	210.89	170.16
14.70	221.25	170.15
14.75	231.38	170.15
14.80	239.23	170.16
14.85	249.06	170.16
14.90	261.01	170.16
14.95	270.89	170.16
15.00	279.28	170.16
15.05	290.14	170.16
15.10	301.53	170.16
15.15	311.23	170.16
15.20	320.17	170.16
15.25	326.59	170.16
15.30	334.18	170.16
15.35	340.36	170.17
15.40	350.17	170.17
15.45	346.15	170.17
15.50	345.04	170.17
15.55	341.01	170.17
15.60	333.25	170.17
15.65	322.23	170.17
15.70	311.96	170.17
15.75	297.23	170.18
15.80	275.81	170.18
15.85	257.35	170.18
15.90	241.77	170.18
15.95	220.81	170.18
16.00	199.45	170.18
16.05	180.43	170.18
16.10	167.25	170.18
16.15	152.08	170.18
16.20	135.48	170.18
16.25	123.35	170.19
16.30	114.35	170.19
16.35	99.51	170.19
16.40	91.90	170.19
16.45	82.22	170.19
16.50	72.28	170.19
16.55	63.96	170.19
16.60	58.06	170.19
16.65	51.22	170.19
16.70	44.31	170.19
16.75	39.39	170.20
16.80	35.66	170.20
16.85	31.72	170.20
16.90	28.31	170.20
16.95	25.30	170.20
17.00	23.76	170.20
17.05	21.88	170.21
17.10	20.14	170.21
17.15	19.18	170.20
17.20	18.68	170.20
17.25	18.27	170.20
17.30	18.42	170.20
17.35	18.85	170.21
17.40	19.54	170.21
17.45	20.43	170.21
17.50	20.70	170.21
17.55	23.15	170.22
17.60	24.96	170.22
17.65	27.30	170.22
17.70	29.31	170.22
17.75	31.24	170.22
17.80	34.02	170.22
17.85	37.31	170.22
17.90	40.51	170.22
17.95	43.20	170.22
18.00	46.77	170.22
18.05	51.59	170.22
18.10	55.75	170.22
18.15	59.58	170.22
18.20	64.48	170.23
18.25	69.92	170.23
18.30	75.73	170.24
18.35	80.09	170.24
18.40	86.20	170.24
18.45	92.63	170.24
18.50	99.65	170.24
18.55	106.68	170.24
18.60	112.04	170.24
18.65	119.21	170.24
18.70	127.69	170.25
18.75	136.43	170.25
18.80	144.89	170.25
18.85	151.91	170.25
18.90	160.30	170.25
18.95	170.91	170.25
19.00	180.11	170.26
19.05	187.61	170.26
19.10	197.88	170.25
19.15	209.52	170.25
19.20	220.57	170.26
19.25	229.15	170.26
19.30	240.65	170.27
19.35	254.23	170.27
19.40	266.34	170.27
19.45	279.33	170.27
19.50	289.28	170.27
19.55	301.59	170.27
19.60	317.10	170.27
19.65	330.41	170.27
19.70	341.41	170.27
19.75	355.94	170.27
19.80	371.42	170.28
19.85	385.53	170.28
19.90	399.09	170.28
19.95	409.85	170.28
20.00	423.68	170.27
20.05	437.38	170.27
20.10	448.97	170.28
20.15	456.85	170.28
20.20	464.96	170.27
20.25	471.90	170.27
20.30	475.33	170.28
20.35	476.20	170.28
20.40	474.24	170.28
20.45	468.71	170.28
20.50	458.85	170.28
20.55	447.74	170.28
20.60	436.85	170.28
20.65	420.52	170.28
20.70	401.26	170.28
20.75	381.59	170.28
20.80	366.71	170.28
20.85	348.11	170.27
20.90	325.60	170.27
20.95	307.73	170.27
21.00	293.54	170.27
21.05	273.65	170.28
21.10	256.98	170.28
21.15	236.96	170.28
21.20	220.75	170.28
21.25	207.71	170.28
21.30	190.46	170.28
21.35	172.58	170.28
21.40	156.54	170.28
21.45	140.98	170.28
21.50	130.21	170.28
21.55	117.01	170.28
21.60	104.00	170.28
21.65	93.88	170.27
21.70	86.87	170.27
21.75	79.21	170.28
21.80	71.19	170.28
21.85	65.34	170.28
21.90	60.98	170.28
21.95	56.06	170.28
22.00	51.49	170.28
22.05	47.57	170.29
22.10	45.25	170.29
22.15	43.09	170.29
22.20	40.97	170.29
22.25	40.14	170.29
22.30	39.59	170.29
22.35	39.61	170.29
22.40	40.18	170.29
22.45	41.24	170.28
22.50	42.37	170.28
22.55	44.00	170.29
22.60	46.23	170.29
22.65	48.61	170.28
22.70	51.01	170.28
22.75	54.16	170.28
22.80	58.42	170.28
22.85	62.43	170.29
22.90	65.95	170.29
22.95	70.82	170.28
23.00	76.89	170.28
23.05	82.72	170.28
23.10	87.16	170.28
23.15	93.35	170.29
23.20	101.01	170.29
23.25	107.97	170.29
23.30	113.78	170.29
23.35	122.40	170.29
23.40	130.32	170.29
23.45	140.20	170.29
23.50	149.57	170.28
23.55	159.43	170.28
23.60	167.10	170.29
23.65	176.70	170.29
23.70	189.11	170.29
23.75	199.83	170.29
23.80	208.50	170.29
23.85	220.54	170.29
23.90	234.65	170.29
23.95	247.75	170.29
24.00	257.78	170.29
24.05	270.84	170.29
24.10	286.81	170.30
24.15	300.56	170.30
24.20	312.39	170.30
24.25	327.81	170.30
24.30	344.74	170.30
24.35	361.18	170.30
24.40	374.04	170.30
24.45	390.43	170.30
24.50	408.61	170.30
24.55	425.40	170.30
24.60	446.22	170.30
24.65	463.09	170.30
24.70	477.02	170.30
24.75	495.32	170.30
24.80	513.95	170.30
24.85	530.90	170.30
24.90	543.59	170.29
24.95	558.20	170.29
25.00	574.01	170.30
25.05	585.99	170.30
25.10	593.99	170.30
25.15	602.35	170.30
25.20	608.78	170.30
25.25	611.71	170.30
25.30	612.29	170.30
25.35	610.54	170.30
25.40	605.39	170.30
25.45	598.44	170.30
25.50	591.43	170.31
25.55	579.60	170.31
25.60	567.69	170.30
25.65	551.70	170.30
25.70	535.25	170.30
25.75	518.83	170.30
25.80	506.18	170.30
25.85	489.48	170.30
25.90	468.49	170.30
25.95	450.19	170.30
26.00	434.64	170.30
26.05	413.55	170.31
26.10	390.52	170.31
26.15	368.47	170.30
26.20	347.97	170.30
26.25	328.50	170.30
26.30	304.43	170.30
26.35	285.14	170.30
26.40	270.44	170.30
26.45	251.77	170.30
26.50	233.37	170.30
26.55	216.57	170.30
26.60	202.71	170.30
26.65	192.10	170.31
26.70	179.00	170.31
26.75	166.10	170.30
26.80	152.41	170.30
26.85	141.76	170.29
26.90	134.44	170.29
26.95	125.95	170.29
27.00	117.17	170.29
27.05	110.89	170.29
27.10	106.51	170.29
27.15	101.64	170.29
27.20	97.55	170.29
27.25	93.96	170.29
27.30	92.49	170.29
27.35	90.33	170.29
27.40	88.66	170.29
27.45	88.00	170.28
27.50	87.99	170.28
27.55	88.38	170.28
27.60	89.29	170.28
27.65	91.37	170.28
27.70	93.73	170.28
27.75	96.13	170.28
27.80	99.62	170.28
27.85	104.20	170.28
27.90	108.89	170.28
27.95	114.26	170.28
28.00	118.57	170.28
28.05	124.62	170.27
28.10	131.57	170.27
28.15	139.11	170.27
28.20	144.75	170.27
28.25	152.56	170.27
28.30	162.94	170.27
28.35	171.49	170.26
28.40	179.49	170.26
28.45	189.98	170.26
28.50	201.72	170.26
28.55	213.92	170.26
28.60	226.43	170.27
28.65	236.08	170.27
28.70	249.35	170.26
28.75	264.37	170.26
28.80	278.86	170.26
28.85	290.32	170.26
28.90	304.76	170.25
28.95	323.27	170.25
29.00	339.00	170.25
29.05	352.12	170.25
29.10	369.58	170.25
29.15	386.83	170.25
29.20	407.85	170.26
29.25	426.08	170.26
29.30	441.32	170.25
29.35	461.49	170.25
29.40	483.62	170.25
29.45	504.49	170.25
29.50	520.79	170.25
29.55	540.86	170.25
29.60	563.59	170.25
29.65	586.37	170.25
29.70	608.12	170.24
29.75	623.66	170.24
29.80	642.04	170.24
29.85	663.30	170.24
29.90	679.81	170.23
29.95	692.20	170.23
30.00	707.36	170.23
