Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 260		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
11.30	103.79	155.62
11.35	93.63	155.62
11.40	86.25	155.63
11.45	77.27	155.63
11.50	68.61	155.63
11.55	60.87	155.63
11.60	55.20	155.63
11.65	48.94	155.63
11.70	41.97	155.64
11.75	36.27	155.64
11.80	31.50	155.65
11.85	28.12	155.65
11.90	24.87	155.65
11.95	21.34	155.65
12.00	19.05	155.65
12.05	17.46	155.65
12.10	15.53	155.66
12.15	13.71	155.66
12.20	12.44	155.67
12.25	11.36	155.67
12.30	10.87	155.67
12.35	10.52	155.67
12.40	10.33	155.69
12.45	10.62	155.69
12.50	10.70	155.68
12.55	11.16	155.68
12.60	12.08	155.68
12.65	13.07	155.68
12.70	13.72	155.69
12.75	14.89	155.69
12.80	16.28	155.70
12.85	17.70	155.70
12.90	19.12	155.70
12.95	21.00	155.70
13.00	22.88	155.71
13.05	24.66	155.71
13.10	26.91	155.72
13.15	29.62	155.72
13.20	32.59	155.72
13.25	34.89	155.72
13.30	38.09	155.72
13.35	41.53	155.72
13.40	45.40	155.72
13.45	49.40	155.72
13.50	52.58	155.73
13.55	56.64	155.73
13.60	61.48	155.74
13.65	65.91	155.74
13.70	69.66	155.74
13.75	74.77	155.74
13.80	80.13	155.74
13.85	85.65	155.74
13.90	90.22	155.75
13.95	95.71	155.75
14.00	102.68	155.75
14.05	109.44	155.75
14.10	116.07	155.76
14.15	121.29	155.76
14.20	127.99	155.76
14.25	136.16	155.76
14.30	143.81	155.76
14.35	151.62	155.76
14.40	157.86	155.76
14.45	165.67	155.77
14.50	175.24	155.77
14.55	183.45	155.76
14.60	190.36	155.76
14.65	199.99	155.77
14.70	210.06	155.77
14.75	219.93	155.77
14.80	227.57	155.77
14.85	236.96	155.78
14.90	248.81	155.78
14.95	258.60	155.79
15.00	266.61	155.79
15.05	277.54	155.79
15.10	288.86	155.79
15.15	299.35	155.79
15.20	308.81	155.79
15.25	315.92	155.79
15.30	325.14	155.79
15.35	333.30	155.79
15.40	340.75	155.79
15.45	344.88	155.80
15.50	347.07	155.80
15.55	347.94	155.79
15.60	346.03	155.79
15.65	341.34	155.80
15.70	336.08	155.80
15.75	327.43	155.81
15.80	313.67	155.81
15.85	301.40	155.81
15.90	289.90	155.81
15.95	274.68	155.82
16.00	258.39	155.82
16.05	242.86	155.82
16.10	231.55	155.82
16.15	217.84	155.82
16.20	202.26	155.82
16.25	189.74	155.82
16.30	180.01	155.82
16.35	162.33	155.83
16.40	152.37	155.83
16.45	139.09	155.83
16.50	125.03	155.83
16.55	112.43	155.83
16.60	103.52	155.83
16.65	92.96	155.83
16.70	81.70	155.83
16.75	73.46	155.84
16.80	67.51	155.84
16.85	60.62	155.84
16.90	54.27	155.84
16.95	48.87	155.84
17.00	45.26	155.84
17.05	41.06	155.84
17.10	36.89	155.85
17.15	33.74	155.85
17.20	31.54	155.85
17.25	29.19	155.85
17.30	27.39	155.86
17.35	26.43	155.86
17.40	25.69	155.87
17.45	25.38	155.87
17.50	25.26	155.87
17.55	25.64	155.87
17.60	26.23	155.87
17.65	26.94	155.87
17.70	27.72	155.88
17.75	28.78	155.88
17.80	30.09	155.88
17.85	31.98	155.88
17.90	34.14	155.88
17.95	35.83	155.88
18.00	38.47	155.88
18.05	41.75	155.88
18.10	44.93	155.89
18.15	47.54	155.89
18.20	51.25	155.89
18.25	55.45	155.89
18.30	59.74	155.89
