# Press Shift+Enter to add data
# Press Ctrl+S to save

#T(°C)	Uh(mV)	Up(mV)

92.7	-28	1040
92.5	-28	1041
92.5	-28	1041
92.5	-28	1041
92.5	-28	1041
92.7	-28	1044
92.7	-28	1044
92.7	-28	1044
92.7	-28	1044
92.7	-28	1044
92.3	-28	1046
92.3	-28	1046
92.3	-28	1046
92.3	-28	1046
92.2	-28	1049
92.2	-28	1049
92.2	-28	1049
92.2	-28	1049
92.2	-28	1049
92.1	-29	1051
92.1	-29	1051
92.1	-29	1051
92.1	-29	1051
91.9	-29	1052
91.9	-29	1052
91.9	-29	1052
91.9	-29	1052
91.9	-29	1052
91.9	-29	1055
91.9	-29	1055
91.9	-29	1055
91.9	-29	1055
91.9	-29	1055
92.0	-29	1057
92.0	-29	1057
92.0	-29	1057
92.0	-29	1057
91.8	-29	1059
91.8	-29	1059
91.8	-29	1059
91.8	-29	1059
91.8	-29	1059
91.6	-29	1062
91.6	-29	1062
91.6	-29	1062
91.6	-29	1062
91.6	-29	1062
91.7	-29	1063
91.7	-29	1063
91.7	-29	1063
91.7	-29	1063
91.7	-29	1063
91.4	-29	1066
91.4	-29	1066
91.4	-29	1066
91.4	-29	1066
91.2	-29	1067
91.2	-29	1067
91.2	-29	1067
91.2	-29	1067
91.0	-29	1070
91.0	-29	1070
91.0	-29	1070
91.0	-29	1070
91.0	-29	1070
90.9	-29	1071
90.9	-29	1071
90.9	-29	1071
90.9	-29	1071
91.1	-30	1073
91.1	-30	1073
91.1	-30	1073
91.1	-30	1073
91.1	-30	1073
90.8	-30	1076
90.8	-30	1076
90.8	-30	1076
90.8	-30	1076
90.8	-30	1076
90.8	-30	1077
90.8	-30	1077
90.8	-30	1077
90.8	-30	1077
90.6	-30	1081
90.6	-30	1081
90.6	-30	1081
90.6	-30	1081
90.7	-30	1081
90.7	-30	1081
90.7	-30	1081
90.7	-30	1081
90.7	-30	1081
90.4	-30	1083
90.4	-30	1083
90.4	-30	1083
90.4	-30	1083
90.2	-30	1085
90.2	-30	1085
90.2	-30	1085
90.2	-30	1085
90.2	-30	1085
90.3	-30	1088
90.3	-30	1088
90.3	-30	1088
90.3	-30	1088
90.3	-30	1088
90.0	-30	1090
90.0	-30	1090
90.0	-30	1090
90.0	-30	1090
90.1	-30	1092
90.1	-30	1092
90.1	-30	1092
90.1	-30	1092
90.1	-30	1092
89.5	-30	1093
89.5	-30	1093
89.5	-30	1093
89.5	-30	1093
89.7	-30	1096
89.7	-30	1096
89.7	-30	1096
89.7	-30	1096
89.7	-30	1096
89.4	-31	1098
89.4	-31	1098
89.4	-31	1098
89.4	-31	1098
89.8	-31	1100
89.8	-31	1100
89.8	-31	1100
89.8	-31	1100
89.8	-31	1100
89.3	-31	1102
89.3	-31	1102
89.3	-31	1102
89.3	-31	1102
89.3	-31	1102
89.2	-31	1105
89.2	-31	1105
89.2	-31	1105
89.2	-31	1105
89.2	-31	1106
89.2	-31	1106
89.2	-31	1106
89.2	-31	1106
89.2	-31	1106
88.9	-31	1108
88.9	-31	1108
88.9	-31	1108
88.9	-31	1108
89.3	-31	1111
89.3	-31	1111
89.3	-31	1111
89.3	-31	1111
89.0	-31	1112
89.0	-31	1112
89.0	-31	1112
89.0	-31	1112
89.0	-31	1112
88.7	-31	1114
88.7	-31	1114
88.7	-31	1114
88.7	-31	1114
88.6	-31	1116
88.6	-31	1116
88.6	-31	1116
88.6	-31	1116
88.6	-31	1116
88.8	-31	1117
88.8	-31	1117
88.8	-31	1117
88.8	-31	1117
88.8	-31	1117
88.5	-32	1120
88.5	-32	1120
88.5	-32	1120
88.5	-32	1120
88.2	-32	1122
88.2	-32	1122
88.2	-32	1122
88.2	-32	1122
88.2	-32	1122
88.3	-32	1124
88.3	-32	1124
88.3	-32	1124
88.3	-32	1124
88.3	-32	1124
88.5	-32	1126
88.5	-32	1126
88.5	-32	1126
88.5	-32	1126
87.9	-32	1127
87.9	-32	1127
87.9	-32	1127
87.9	-32	1127
87.9	-32	1127
88.0	-32	1130
88.0	-32	1130
88.0	-32	1130
88.0	-32	1130
88.0	-32	1131
88.0	-32	1131
88.0	-32	1131
88.0	-32	1131
88.0	-32	1133
88.0	-32	1133
88.0	-32	1133
88.0	-32	1133
88.0	-32	1133
87.7	-32	1135
87.7	-32	1135
87.7	-32	1135
87.7	-32	1135
87.7	-32	1135
87.5	-32	1136
87.5	-32	1136
87.5	-32	1136
87.5	-32	1136
87.5	-32	1136
87.8	-32	1139
87.8	-32	1139
87.8	-32	1139
87.8	-32	1139
87.3	-32	1141
87.3	-32	1141
87.3	-32	1141
87.3	-32	1141
87.3	-32	1141
87.5	-33	1142
87.5	-33	1142
87.5	-33	1142
87.5	-33	1142
87.3	-33	1144
87.3	-33	1144
87.3	-33	1144
87.3	-33	1144
87.3	-33	1144
87.2	-33	1146
87.2	-33	1146
87.2	-33	1146
87.2	-33	1146
87.2	-33	1146
87.1	-33	1148
87.1	-33	1148
87.1	-33	1148
87.1	-33	1148
87.1	-33	1151
87.1	-33	1151
87.1	-33	1151
87.1	-33	1151
87.1	-33	1151
86.7	-33	1153
86.7	-33	1153
86.7	-33	1153
86.7	-33	1153
86.7	-33	1153
86.9	-33	1154
86.9	-33	1154
86.9	-33	1154
86.9	-33	1154
86.9	-33	1154
86.5	-33	1156
86.5	-33	1156
86.5	-33	1156
86.5	-33	1156
86.8	-33	1158
86.8	-33	1158
86.8	-33	1158
86.8	-33	1158
86.8	-33	1158
86.7	-33	1159
86.7	-33	1159
86.7	-33	1159
86.7	-33	1159
86.7	-33	1159
86.4	-33	1162
86.4	-33	1162
86.4	-33	1162
86.4	-33	1162
86.3	-33	1163
86.3	-33	1163
86.3	-33	1163
86.3	-33	1163
86.1	-34	1165
86.1	-34	1165
86.1	-34	1165
86.1	-34	1165
86.1	-34	1165
85.8	-34	1167
85.8	-34	1167
85.8	-34	1167
85.8	-34	1167
85.9	-34	1169
85.9	-34	1169
85.9	-34	1169
85.9	-34	1169
85.9	-34	1169
85.9	-34	1170
85.9	-34	1170
85.9	-34	1170
85.9	-34	1170
85.9	-34	1170
85.7	-34	1173
85.7	-34	1173
85.7	-34	1173
85.7	-34	1173
85.7	-34	1173
85.4	-34	1174
85.4	-34	1174
85.4	-34	1174
85.4	-34	1174
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.6	-34	1177
85.4	-34	1180
85.4	-34	1180
85.4	-34	1180
85.4	-34	1180
85.3	-34	1182
85.3	-34	1182
85.3	-34	1182
85.3	-34	1182
85.3	-34	1182
85.2	-34	1184
85.2	-34	1184
85.2	-34	1184
85.2	-34	1184
85.0	-34	1186
85.0	-34	1186
85.0	-34	1186
85.0	-34	1186
84.7	-35	1187
84.7	-35	1187
84.7	-35	1187
84.7	-35	1187
84.7	-35	1187
84.9	-35	1189
84.9	-35	1189
84.9	-35	1189
84.9	-35	1189
84.7	-35	1190
84.7	-35	1190
84.7	-35	1190
84.7	-35	1190
84.7	-35	1190
84.8	-35	1192
84.8	-35	1192
84.8	-35	1192
84.8	-35	1192
84.8	-35	1192
84.4	-35	1194
84.4	-35	1194
84.4	-35	1194
84.4	-35	1194
84.5	-35	1194
84.5	-35	1194
84.5	-35	1194
84.5	-35	1194
84.5	-35	1194
84.6	-35	1198
84.6	-35	1198
84.6	-35	1198
84.6	-35	1198
84.6	-35	1198
84.4	-35	1199
84.4	-35	1199
84.4	-35	1199
84.4	-35	1199
84.5	-35	1201
84.5	-35	1201
84.5	-35	1201
84.5	-35	1201
84.5	-35	1201
84.2	-35	1202
84.2	-35	1202
84.2	-35	1202
84.2	-35	1202
84.1	-35	1203
84.1	-35	1203
84.1	-35	1203
84.1	-35	1203
84.1	-35	1203
84.1	-35	1206
84.1	-35	1206
84.1	-35	1206
84.1	-35	1206
84.2	-36	1207
84.2	-36	1207
84.2	-36	1207
84.2	-36	1207
84.2	-36	1207
83.8	-36	1210
83.8	-36	1210
83.8	-36	1210
83.8	-36	1210
83.8	-36	1210
83.8	-36	1211
83.8	-36	1211
83.8	-36	1211
83.8	-36	1211
83.7	-36	1212
83.7	-36	1212
83.7	-36	1212
83.7	-36	1212
83.4	-36	1214
83.4	-36	1214
83.4	-36	1214
83.4	-36	1214
83.4	-36	1214
83.5	-36	1216
83.5	-36	1216
83.5	-36	1216
83.5	-36	1216
83.5	-36	1216
83.4	-36	1217
83.4	-36	1217
83.4	-36	1217
83.4	-36	1217
83.4	-36	1217
83.2	-36	1219
83.2	-36	1219
83.2	-36	1219
83.2	-36	1219
83.2	-36	1220
83.2	-36	1220
83.2	-36	1220
83.2	-36	1220
83.2	-36	1220
83.1	-36	1222
83.1	-36	1222
83.1	-36	1222
83.1	-36	1222
83.0	-36	1223
83.0	-36	1223
83.0	-36	1223
83.0	-36	1223
83.0	-36	1223
82.8	-36	1225
82.8	-36	1225
82.8	-36	1225
82.8	-36	1225
82.8	-36	1225
82.8	-37	1227
82.8	-37	1227
82.8	-37	1227
82.8	-37	1227
82.5	-37	1228
82.5	-37	1228
82.5	-37	1228
82.5	-37	1228
82.6	-37	1230
82.6	-37	1230
82.6	-37	1230
82.6	-37	1230
82.6	-37	1230
82.5	-37	1231
82.5	-37	1231
82.5	-37	1231
82.5	-37	1231
82.5	-37	1231
82.4	-37	1233
82.4	-37	1233
82.4	-37	1233
82.4	-37	1233
82.5	-37	1234
82.5	-37	1234
82.5	-37	1234
82.5	-37	1234
82.3	-37	1236
82.3	-37	1236
82.3	-37	1236
82.3	-37	1236
82.3	-37	1236
82.2	-37	1238
82.2	-37	1238
82.2	-37	1238
82.2	-37	1238
82.2	-37	1238
82.0	-37	1240
82.0	-37	1240
82.0	-37	1240
82.0	-37	1240
81.9	-37	1240
81.9	-37	1240
81.9	-37	1240
81.9	-37	1240
81.9	-37	1240
81.8	-37	1242
81.8	-37	1242
81.8	-37	1242
81.8	-37	1242
81.8	-37	1243
81.8	-37	1243
81.8	-37	1243
81.8	-37	1243
81.8	-37	1243
81.7	-37	1245
81.7	-37	1245
81.7	-37	1245
81.7	-37	1245
81.7	-37	1245
81.7	-38	1246
81.7	-38	1246
81.7	-38	1246
81.7	-38	1246
81.5	-38	1247
81.5	-38	1247
81.5	-38	1247
81.5	-38	1247
81.5	-38	1247
81.6	-38	1250
81.6	-38	1250
81.6	-38	1250
81.6	-38	1250
81.2	-38	1251
81.2	-38	1251
81.2	-38	1251
81.2	-38	1251
81.2	-38	1251
81.4	-38	1252
81.4	-38	1252
81.4	-38	1252
81.4	-38	1252
81.3	-38	1254
81.3	-38	1254
81.3	-38	1254
81.3	-38	1254
81.3	-38	1254
81.0	-38	1255
81.0	-38	1255
81.0	-38	1255
81.0	-38	1255
81.0	-38	1255
80.9	-38	1257
80.9	-38	1257
80.9	-38	1257
80.9	-38	1257
80.9	-38	1258
80.9	-38	1258
80.9	-38	1258
80.9	-38	1258
80.7	-38	1260
80.7	-38	1260
80.7	-38	1260
80.7	-38	1260
80.7	-38	1260
80.5	-38	1261
80.5	-38	1261
80.5	-38	1261
80.5	-38	1261
80.5	-38	1261
80.4	-38	1261
80.4	-38	1261
80.4	-38	1261
80.4	-38	1261
80.7	-38	1263
80.7	-38	1263
80.7	-38	1263
80.7	-38	1263
80.7	-38	1263
80.4	-39	1266
80.4	-39	1266
80.4	-39	1266
80.4	-39	1266
80.7	-39	1267
80.7	-39	1267
80.7	-39	1267
80.7	-39	1267
80.7	-39	1267
80.6	-39	1267
80.6	-39	1267
80.6	-39	1267
80.6	-39	1267
80.6	-39	1267
80.5	-39	1269
80.5	-39	1269
80.5	-39	1269
80.5	-39	1269
79.7	-39	1270
79.7	-39	1270
79.7	-39	1270
79.7	-39	1270
79.7	-39	1270
80.4	-39	1272
80.4	-39	1272
80.4	-39	1272
80.4	-39	1272
80.2	-39	1273
80.2	-39	1273
80.2	-39	1273
80.2	-39	1273
80.0	-39	1274
80.0	-39	1274
80.0	-39	1274
80.0	-39	1274
79.8	-39	1275
79.8	-39	1275
79.8	-39	1275
79.8	-39	1275
79.8	-39	1275
79.9	-39	1276
79.9	-39	1276
79.9	-39	1276
79.9	-39	1276
79.9	-39	1276
79.4	-39	1278
79.4	-39	1278
79.4	-39	1278
79.4	-39	1278
79.4	-39	1278
79.6	-39	1280
79.6	-39	1280
79.6	-39	1280
79.6	-39	1280
79.4	-39	1281
79.4	-39	1281
79.4	-39	1281
79.4	-39	1281
79.4	-39	1281
79.2	-39	1282
79.2	-39	1282
79.2	-39	1282
79.2	-39	1282
79.2	-39	1282
78.9	-40	1284
78.9	-40	1284
78.9	-40	1284
78.9	-40	1284
79.1	-40	1285
79.1	-40	1285
79.1	-40	1285
79.1	-40	1285
79.1	-40	1285
78.4	-40	1287
78.4	-40	1287
78.4	-40	1287
78.4	-40	1287
78.4	-40	1287
79.3	-40	1289
79.3	-40	1289
79.3	-40	1289
79.3	-40	1289
79.3	-40	1289
78.7	-40	1289
78.7	-40	1289
78.7	-40	1289
78.7	-40	1289
79.3	-40	1291
79.3	-40	1291
79.3	-40	1291
79.3	-40	1291
79.3	-40	1291
78.5	-40	1292
78.5	-40	1292
78.5	-40	1292
78.5	-40	1292
78.5	-40	1292
78.4	-40	1293
78.4	-40	1293
78.4	-40	1293
78.4	-40	1293
78.5	-40	1295
78.5	-40	1295
78.5	-40	1295
78.5	-40	1295
78.5	-40	1295
78.7	-40	1296
78.7	-40	1296
78.7	-40	1296
78.7	-40	1296
78.7	-40	1296
78.4	-40	1296
78.4	-40	1296
78.4	-40	1296
78.4	-40	1296
78.5	-40	1299
78.5	-40	1299
78.5	-40	1299
78.5	-40	1299
78.5	-40	1299
77.7	-40	1299
77.7	-40	1299
77.7	-40	1299
77.7	-40	1299
78.1	-40	1300
78.1	-40	1300
78.1	-40	1300
78.1	-40	1300
78.1	-40	1300
78.4	-41	1301
78.4	-41	1301
78.4	-41	1301
78.4	-41	1301
78.2	-41	1303
78.2	-41	1303
78.2	-41	1303
78.2	-41	1303
78.2	-41	1303
78.0	-41	1304
78.0	-41	1304
78.0	-41	1304
78.0	-41	1304
78.0	-41	1304
77.9	-41	1305
77.9	-41	1305
77.9	-41	1305
77.9	-41	1305
77.9	-41	1305
78.0	-41	1306
78.0	-41	1306
78.0	-41	1306
78.0	-41	1306
77.5	-41	1308
77.5	-41	1308
77.5	-41	1308
77.5	-41	1308
77.5	-41	1308
77.6	-41	1310
77.6	-41	1310
77.6	-41	1310
77.6	-41	1310
77.4	-41	1311
77.4	-41	1311
77.4	-41	1311
77.4	-41	1311
77.4	-41	1311
77.0	-41	1312
77.0	-41	1312
77.0	-41	1312
77.0	-41	1312
77.0	-41	1312
76.8	-41	1313
76.8	-41	1313
76.8	-41	1313
76.8	-41	1313
77.6	-41	1314
77.6	-41	1314
77.6	-41	1314
77.6	-41	1314
77.0	-41	1315
77.0	-41	1315
77.0	-41	1315
77.0	-41	1315
77.0	-41	1315
77.4	-41	1316
77.4	-41	1316
77.4	-41	1316
77.4	-41	1316
77.4	-41	1316
77.0	-41	1317
77.0	-41	1317
77.0	-41	1317
77.0	-41	1317
77.0	-41	1317
76.9	-42	1318
76.9	-42	1318
76.9	-42	1318
76.9	-42	1318
76.8	-42	1319
76.8	-42	1319
76.8	-42	1319
76.8	-42	1319
76.8	-42	1319
76.8	-42	1320
76.8	-42	1320
76.8	-42	1320
76.8	-42	1320
76.6	-42	1322
76.6	-42	1322
76.6	-42	1322
76.6	-42	1322
76.6	-42	1322
76.4	-42	1324
76.4	-42	1324
76.4	-42	1324
76.4	-42	1324
76.4	-42	1324
76.9	-42	1324
76.9	-42	1324
76.9	-42	1324
76.9	-42	1324
76.4	-42	1325
76.4	-42	1325
76.4	-42	1325
76.4	-42	1325
76.4	-42	1326
76.4	-42	1326
76.4	-42	1326
76.4	-42	1326
76.4	-42	1326
76.6	-42	1328
76.6	-42	1328
76.6	-42	1328
76.6	-42	1328
76.6	-42	1328
76.2	-42	1328
76.2	-42	1328
76.2	-42	1328
76.2	-42	1328
76.1	-42	1329
76.1	-42	1329
76.1	-42	1329
76.1	-42	1329
76.1	-42	1329
76.4	-42	1331
76.4	-42	1331
76.4	-42	1331
76.4	-42	1331
76.4	-42	1331
75.8	-42	1332
75.8	-42	1332
75.8	-42	1332
75.8	-42	1332
75.8	-42	1332
75.8	-42	1333
75.8	-42	1333
75.8	-42	1333
75.8	-42	1333
75.8	-42	1334
75.8	-42	1334
75.8	-42	1334
75.8	-42	1334
75.8	-42	1334
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.5	-43	1335
75.6	-43	1337
75.6	-43	1337
75.6	-43	1337
75.6	-43	1337
75.6	-43	1337
75.5	-43	1338
75.5	-43	1338
75.5	-43	1338
75.5	-43	1338
75.5	-43	1338
75.3	-43	1339
75.3	-43	1339
75.3	-43	1339
75.3	-43	1339
75.5	-43	1340
75.5	-43	1340
75.5	-43	1340
75.5	-43	1340
75.5	-43	1340
75.3	-43	1341
75.3	-43	1341
75.3	-43	1341
75.3	-43	1341
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
75.3	-43	1342
74.8	-43	1343
74.8	-43	1343
74.8	-43	1343
74.8	-43	1343
74.9	-43	1345
74.9	-43	1345
74.9	-43	1345
74.9	-43	1345
74.9	-43	1345
74.8	-43	1346
74.8	-43	1346
74.8	-43	1346
74.8	-43	1346
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.8	-43	1347
74.6	-43	1349
74.6	-43	1349
74.6	-43	1349
74.6	-43	1349
74.5	-43	1349
74.5	-43	1349
74.5	-43	1349
74.5	-43	1349
74.5	-43	1349
74.6	-44	1350
74.6	-44	1350
74.6	-44	1350
74.6	-44	1350
74.6	-44	1350
74.4	-44	1352
74.4	-44	1352
74.4	-44	1352
74.4	-44	1352
74.0	-44	1353
74.0	-44	1353
74.0	-44	1353
74.0	-44	1353
74.0	-44	1353
74.3	-44	1353
74.3	-44	1353
74.3	-44	1353
74.3	-44	1353
74.3	-44	1353
74.1	-44	1354
74.1	-44	1354
74.1	-44	1354
74.1	-44	1354
74.1	-44	1354
73.9	-44	1356
73.9	-44	1356
73.9	-44	1356
73.9	-44	1356
74.0	-44	1356
74.0	-44	1356
74.0	-44	1356
74.0	-44	1356
74.0	-44	1356
73.9	-44	1357
73.9	-44	1357
73.9	-44	1357
73.9	-44	1357
73.8	-44	1358
73.8	-44	1358
73.8	-44	1358
73.8	-44	1358
73.8	-44	1358
73.7	-44	1359
73.7	-44	1359
73.7	-44	1359
73.7	-44	1359
73.7	-44	1359
73.5	-44	1360
73.5	-44	1360
73.5	-44	1360
73.5	-44	1360
73.6	-44	1360
73.6	-44	1360
73.6	-44	1360
73.6	-44	1360
73.6	-44	1360
73.4	-44	1361
73.4	-44	1361
73.4	-44	1361
73.4	-44	1361
73.4	-44	1361
73.2	-44	1363
73.2	-44	1363
73.2	-44	1363
73.2	-44	1363
73.3	-44	1363
73.3	-44	1363
73.3	-44	1363
73.3	-44	1363
73.5	-44	1364
73.5	-44	1364
73.5	-44	1364
73.5	-44	1364
73.5	-44	1364
73.4	-44	1365
73.4	-44	1365
73.4	-44	1365
73.4	-44	1365
73.1	-44	1365
73.1	-44	1365
73.1	-44	1365
73.1	-44	1365
73.1	-44	1365
73.1	-45	1366
73.1	-45	1366
73.1	-45	1366
73.1	-45	1366
72.9	-45	1366
72.9	-45	1366
72.9	-45	1366
72.9	-45	1366
72.9	-45	1366
72.7	-45	1368
72.7	-45	1368
72.7	-45	1368
72.7	-45	1368
72.8	-45	1368
72.8	-45	1368
72.8	-45	1368
72.8	-45	1368
72.8	-45	1368
72.9	-45	1370
72.9	-45	1370
72.9	-45	1370
72.9	-45	1370
72.5	-45	1370
72.5	-45	1370
72.5	-45	1370
72.5	-45	1370
72.5	-45	1370
72.5	-45	1370
72.8	-45	1371
72.8	-45	1371
72.8	-45	1371
72.8	-45	1371
72.5	-45	1372
72.5	-45	1372
72.5	-45	1372
72.5	-45	1372
72.5	-45	1372
72.4	-45	1373
72.4	-45	1373
72.4	-45	1373
72.4	-45	1373
72.1	-45	1374
72.1	-45	1374
72.1	-45	1374
72.1	-45	1374
72.1	-45	1374
72.6	-45	1374
72.6	-45	1374
72.6	-45	1374
72.6	-45	1374
72.5	-45	1375
72.5	-45	1375
72.5	-45	1375
72.5	-45	1375
72.5	-45	1375
71.9	-45	1375
71.9	-45	1375
71.9	-45	1375
71.9	-45	1375
72.5	-45	1377
72.5	-45	1377
72.5	-45	1377
72.5	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.3	-45	1377
72.1	-45	1379
72.1	-45	1379
72.1	-45	1379
72.1	-45	1379
72.1	-45	1379
71.5	-45	1379
71.5	-45	1379
71.5	-45	1379
71.5	-45	1379
71.5	-45	1379
72.1	-46	1379
72.1	-46	1379
72.1	-46	1379
72.1	-46	1379
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1381
71.8	-46	1382
71.8	-46	1382
71.8	-46	1382
71.8	-46	1382
71.8	-46	1382
71.6	-46	1383
71.6	-46	1383
71.6	-46	1383
71.6	-46	1383
71.6	-46	1383
71.5	-46	1383
71.5	-46	1383
71.5	-46	1383
71.5	-46	1383
71.4	-46	1384
71.4	-46	1384
71.4	-46	1384
71.4	-46	1384
71.4	-46	1384
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.3	-46	1385
71.1	-46	1386
71.1	-46	1386
71.1	-46	1386
71.1	-46	1386
71.1	-46	1386
71.2	-46	1386
71.2	-46	1386
71.2	-46	1386
71.2	-46	1386
71.4	-46	1387
71.4	-46	1387
71.4	-46	1387
71.4	-46	1387
71.4	-46	1387
70.9	-46	1388
70.9	-46	1388
70.9	-46	1388
70.9	-46	1388
70.9	-46	1388
71.0	-46	1389
71.0	-46	1389
71.0	-46	1389
71.0	-46	1389
71.0	-46	1389
70.9	-46	1390
70.9	-46	1390
70.9	-46	1390
70.9	-46	1390
70.8	-46	1390
70.8	-46	1390
70.8	-46	1390
70.8	-46	1390
70.8	-46	1390
70.7	-46	1390
70.7	-46	1390
70.7	-46	1390
70.7	-46	1390
70.7	-46	1390
70.6	-46	1391
70.6	-46	1391
70.6	-46	1391
70.6	-46	1391
70.6	-46	1391
70.7	-46	1392
70.7	-46	1392
70.7	-46	1392
70.7	-46	1392
70.2	-46	1393
70.2	-46	1393
70.2	-46	1393
70.2	-46	1393
70.2	-46	1393
70.3	-47	1394
70.3	-47	1394
70.3	-47	1394
70.3	-47	1394
70.2	-47	1394
70.2	-47	1394
70.2	-47	1394
70.2	-47	1394
70.2	-47	1394
70.3	-47	1395
70.3	-47	1395
70.3	-47	1395
70.3	-47	1395
70.3	-47	1395
70.1	-47	1395
70.1	-47	1395
70.1	-47	1395
70.1	-47	1395
69.8	-47	1395
69.8	-47	1395
69.8	-47	1395
69.8	-47	1395
69.8	-47	1395
70.0	-47	1397
70.0	-47	1397
70.0	-47	1397
70.0	-47	1397
70.0	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1397
69.8	-47	1399
69.8	-47	1399
69.8	-47	1399
69.8	-47	1399
69.8	-47	1399
70.0	-47	1399
70.0	-47	1399
70.0	-47	1399
70.0	-47	1399
70.0	-47	1399
69.5	-47	1399
69.5	-47	1399
69.5	-47	1399
69.5	-47	1399
69.5	-47	1399
69.8	-47	1400
69.8	-47	1400
69.8	-47	1400
69.8	-47	1400
69.4	-47	1400
69.4	-47	1400
69.4	-47	1400
69.4	-47	1400
69.4	-47	1400
69.6	-47	1401
69.6	-47	1401
69.6	-47	1401
69.6	-47	1401
69.6	-47	1401
69.3	-47	1401
69.3	-47	1401
69.3	-47	1401
69.3	-47	1401
69.3	-47	1402
69.3	-47	1402
69.3	-47	1402
69.3	-47	1402
69.3	-47	1402
69.4	-47	1403
69.4	-47	1403
69.4	-47	1403
69.4	-47	1403
69.4	-47	1403
69.1	-47	1404
69.1	-47	1404
69.1	-47	1404
69.1	-47	1404
69.1	-47	1404
69.3	-47	1404
69.3	-47	1404
69.3	-47	1404
69.3	-47	1404
69.0	-47	1405
69.0	-47	1405
69.0	-47	1405
69.0	-47	1405
69.0	-47	1405
69.0	-48	1405
69.0	-48	1405
69.0	-48	1405
69.0	-48	1405
69.0	-48	1405
69.0	-48	1406
69.0	-48	1406
69.0	-48	1406
69.0	-48	1406
69.0	-48	1406
68.8	-48	1406
68.8	-48	1406
68.8	-48	1406
68.8	-48	1406
68.8	-48	1407
68.8	-48	1407
68.8	-48	1407
68.8	-48	1407
68.7	-48	1407
68.7	-48	1407
68.7	-48	1407
68.7	-48	1407
68.7	-48	1407
68.8	-48	1408
68.8	-48	1408
68.8	-48	1408
68.8	-48	1408
68.5	-48	1408
68.5	-48	1408
68.5	-48	1408
68.5	-48	1408
68.5	-48	1409
68.5	-48	1409
68.5	-48	1409
68.5	-48	1409
68.5	-48	1409
68.4	-48	1409
68.4	-48	1409
68.4	-48	1409
68.4	-48	1409
68.4	-48	1410
68.4	-48	1410
68.4	-48	1410
68.4	-48	1410
68.4	-48	1410
68.2	-48	1410
68.2	-48	1410
68.2	-48	1410
68.2	-48	1410
68.2	-48	1410
68.3	-48	1410
68.3	-48	1410
68.3	-48	1410
68.3	-48	1410
68.1	-48	1411
68.1	-48	1411
68.1	-48	1411
68.1	-48	1411
68.1	-48	1411
68.2	-48	1411
68.2	-48	1411
68.2	-48	1411
68.2	-48	1411
68.2	-48	1411
68.3	-48	1412
68.3	-48	1412
68.3	-48	1412
68.3	-48	1412
68.1	-48	1413
68.1	-48	1413
68.1	-48	1413
68.1	-48	1413
68.1	-48	1413
68.0	-48	1412
68.0	-48	1412
68.0	-48	1412
68.0	-48	1412
68.0	-48	1412
68.0	-48	1413
68.0	-48	1413
68.0	-48	1413
68.0	-48	1413
67.7	-48	1413
67.7	-48	1413
67.7	-48	1413
67.7	-48	1413
67.7	-48	1413
67.6	-48	1415
67.6	-48	1415
67.6	-48	1415
67.6	-48	1415
67.6	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.7	-48	1415
67.5	-48	1416
67.5	-48	1416
67.5	-48	1416
67.5	-48	1416
67.5	-48	1416
67.6	-49	1416
67.6	-49	1416
67.6	-49	1416
67.6	-49	1416
67.6	-49	1416
67.7	-49	1417
67.7	-49	1417
67.7	-49	1417
67.7	-49	1417
67.3	-49	1418
67.3	-49	1418
67.3	-49	1418
67.3	-49	1418
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.3	-49	1417
67.0	-49	1418
67.0	-49	1418
67.0	-49	1418
67.0	-49	1418
67.0	-49	1418
66.9	-49	1419
66.9	-49	1419
66.9	-49	1419
66.9	-49	1419
