Record Length,2500,Points,-16.4400008E-6,7.999999449E-3,,Record Length,2500,Points,-16.4400008E-6,0.0,,Record Length,2500,Points,-16.4400008E-6,199.99998808E-3,
Sample Interval,19.9999999E-9,s,-16.4200010E-6,0.0,,Sample Interval,19.9999999E-9,s,-16.4200010E-6,0.0,,Sample Interval,19.9999999E-9,s,-16.4200010E-6,199.99998808E-3,
Trigger Point,822.000043165,Samples,-16.4000012E-6,7.999999449E-3,,Trigger Point,822.000043165,Samples,-16.4000012E-6,199.99998808E-3,,Trigger Point,822.000043165,Samples,-16.4000012E-6,0.0,
,,,-16.3800014E-6,7.999999449E-3,,,,,-16.3800014E-6,-199.99998808E-3,,,,,-16.3800014E-6,0.0,
,,,-16.3600016E-6,15.9999989E-3,,,,,-16.3600016E-6,0.0,,,,,-16.3600016E-6,0.0,
,,,-16.3400000E-6,0.0,,,,,-16.3400000E-6,0.0,,,,,-16.3400000E-6,0.0,
Source,CH1,,-16.3200002E-6,0.0,,Source,CH3,,-16.3200002E-6,0.0,,Source,CH4,,-16.3200002E-6,0.0,
Vertical Units,Volts,,-16.3000004E-6,0.0,,Vertical Units,Volts,,-16.3000004E-6,0.0,,Vertical Units,Volts,,-16.3000004E-6,0.0,
Vertical Scale,204.78123589E-3,,-16.2800006E-6,7.999999449E-3,,Vertical Scale,5.11953094,,-16.2800006E-6,-199.99998808E-3,,Vertical Scale,5.11953094,,-16.2800006E-6,-199.99998808E-3,
Vertical Offset,0,,-16.2600008E-6,7.999999449E-3,,Vertical Offset,0,,-16.2600008E-6,0.0,,Vertical Offset,0,,-16.2600008E-6,199.99998808E-3,
Horizontal Units,s,,-16.2400011E-6,15.9999989E-3,,Horizontal Units,s,,-16.2400011E-6,0.0,,Horizontal Units,s,,-16.2400011E-6,0.0,
Horizontal Scale,4.99999997E-6,,-16.2200013E-6,0.0,,Horizontal Scale,4.99999997E-6,,-16.2200013E-6,199.99998808E-3,,Horizontal Scale,4.99999997E-6,,-16.2200013E-6,-199.99998808E-3,
Pt Fmt,Y,,-16.2000015E-6,7.999999449E-3,,Pt Fmt,Y,,-16.2000015E-6,0.0,,Pt Fmt,Y,,-16.2000015E-6,-199.99998808E-3,
Yzero,1.9533038,,-16.1799999E-6,7.999999449E-3,,Yzero,0.0,,-16.1799999E-6,0.0,,Yzero,0.0,,-16.1799999E-6,0.0,
Probe Atten,1.000000,,-16.1600001E-6,0.0,,Probe Atten,1.000000,,-16.1600001E-6,199.99998808E-3,,Probe Atten,1.000000,,-16.1600001E-6,0.0,
,,,-16.1400003E-6,15.9999989E-3,,,,,-16.1400003E-6,0.0,,,,,-16.1400003E-6,0.0,
Note,TDS 2014B - 17:31:06   11/06/2025,,-16.1200005E-6,0.0,,Note,TDS 2014B - 17:31:06   11/06/2025,,-16.1200005E-6,0.0,,Note,TDS 2014B - 17:31:06   11/06/2025,,-16.1200005E-6,0.0,
,,,-16.1000007E-6,7.999999449E-3,,,,,-16.1000007E-6,199.99998808E-3,,,,,-16.1000007E-6,0.0,
,,,-16.0800009E-6,7.999999449E-3,,,,,-16.0800009E-6,0.0,,,,,-16.0800009E-6,0.0,
,,,-16.0600011E-6,7.999999449E-3,,,,,-16.0600011E-6,0.0,,,,,-16.0600011E-6,199.99998808E-3,
,,,-16.0400014E-6,7.999999449E-3,,,,,-16.0400014E-6,0.0,,,,,-16.0400014E-6,0.0,
,,,-16.0200016E-6,7.999999449E-3,,,,,-16.0200016E-6,0.0,,,,,-16.0200016E-6,-199.99998808E-3,
,,,-16.0000000E-6,0.0,,,,,-16.0000000E-6,-199.99998808E-3,,,,,-16.0000000E-6,0.0,
,,,-15.9800002E-6,7.999999449E-3,,,,,-15.9800002E-6,0.0,,,,,-15.9800002E-6,0.0,
,,,-15.9600004E-6,0.0,,,,,-15.9600004E-6,199.99998808E-3,,,,,-15.9600004E-6,199.99998808E-3,
,,,-15.9400006E-6,-7.999999449E-3,,,,,-15.9400006E-6,0.0,,,,,-15.9400006E-6,199.99998808E-3,
,,,-15.9200008E-6,7.999999449E-3,,,,,-15.9200008E-6,0.0,,,,,-15.9200008E-6,0.0,
,,,-15.9000010E-6,7.999999449E-3,,,,,-15.9000010E-6,0.0,,,,,-15.9000010E-6,199.99998808E-3,
,,,-15.8800012E-6,15.9999989E-3,,,,,-15.8800012E-6,-199.99998808E-3,,,,,-15.8800012E-6,199.99998808E-3,
,,,-15.8600014E-6,0.0,,,,,-15.8600014E-6,-199.99998808E-3,,,,,-15.8600014E-6,199.99998808E-3,
,,,-15.8400017E-6,-7.999999449E-3,,,,,-15.8400017E-6,0.0,,,,,-15.8400017E-6,-199.99998808E-3,
,,,-15.8200000E-6,7.999999449E-3,,,,,-15.8200000E-6,-199.99998808E-3,,,,,-15.8200000E-6,199.99998808E-3,
,,,-15.8000003E-6,15.9999989E-3,,,,,-15.8000003E-6,0.0,,,,,-15.8000003E-6,0.0,
,,,-15.7800005E-6,0.0,,,,,-15.7800005E-6,-199.99998808E-3,,,,,-15.7800005E-6,0.0,
,,,-15.7600007E-6,7.999999449E-3,,,,,-15.7600007E-6,0.0,,,,,-15.7600007E-6,0.0,
,,,-15.7400009E-6,7.999999449E-3,,,,,-15.7400009E-6,0.0,,,,,-15.7400009E-6,0.0,
,,,-15.7200011E-6,0.0,,,,,-15.7200011E-6,199.99998808E-3,,,,,-15.7200011E-6,0.0,
,,,-15.7000013E-6,7.999999449E-3,,,,,-15.7000013E-6,-199.99998808E-3,,,,,-15.7000013E-6,0.0,
,,,-15.6800015E-6,0.0,,,,,-15.6800015E-6,-199.99998808E-3,,,,,-15.6800015E-6,0.0,
,,,-15.6599999E-6,0.0,,,,,-15.6599999E-6,0.0,,,,,-15.6599999E-6,-199.99998808E-3,
,,,-15.6400001E-6,0.0,,,,,-15.6400001E-6,0.0,,,,,-15.6400001E-6,0.0,
,,,-15.6200003E-6,0.0,,,,,-15.6200003E-6,0.0,,,,,-15.6200003E-6,0.0,
,,,-15.6000006E-6,7.999999449E-3,,,,,-15.6000006E-6,199.99998808E-3,,,,,-15.6000006E-6,0.0,
