line,time,ticks_a,ticks_b,count C,count D
1,0.0020,-1,13
2,0.0040,-1,12
3,0.0060,-1,12
4,0.0080,-1,12
5,0.0100,-1,12
6,0.0120,-1,11
7,0.0140,-1,11
8,0.0160,-1,11
9,0.0180,-1,10
10,0.0200,0,10
11,0.0220,0,10
12,0.0240,0,9
13,0.0260,0,9
14,0.0280,0,9
15,0.0300,0,8
16,0.0320,0,8
17,0.0340,0,8
18,0.0360,0,8
19,0.0380,0,7
20,0.0400,0,7
21,0.0420,0,6
22,0.0440,0,6
23,0.0460,0,6
24,0.0480,1,5
25,0.0500,1,5
26,0.0520,1,5
27,0.0540,1,4
28,0.0560,1,4
29,0.0580,1,4
30,0.0600,1,3
31,0.0620,1,3
32,0.0640,2,2
33,0.0660,2,2
34,0.0680,2,2
35,0.0700,2,2
36,0.0720,2,1
37,0.0740,2,1
38,0.0760,2,0
39,0.0780,2,0
40,0.0800,2,0
41,0.0820,2,-1
42,0.0840,2,-1
43,0.0860,2,-1
44,0.0880,2,-2
45,0.0900,3,-2
46,0.0920,3,-2
47,0.0940,3,-3
48,0.0960,3,-3
49,0.0980,3,-4
50,0.1000,3,-4
51,0.1020,3,-4
52,0.1040,3,-5
53,0.1060,4,-5
54,0.1080,4,-5
55,0.1100,4,-6
56,0.1120,4,-6
57,0.1140,4,-6
58,0.1160,4,-7
59,0.1180,4,-7
60,0.1200,4,-7
61,0.1220,4,-8
62,0.1240,4,-8
63,0.1260,4,-8
64,0.1280,4,-9
65,0.1300,5,-9
66,0.1320,5,-10
67,0.1340,5,-10
68,0.1360,5,-10
69,0.1380,5,-10
70,0.1400,5,-11
71,0.1420,5,-11
72,0.1440,5,-11
73,0.1460,6,-12
74,0.1480,6,-12
75,0.1500,6,-12
76,0.1520,6,-13
77,0.1540,6,-13
78,0.1560,6,-13
79,0.1580,6,-14
80,0.1600,6,-14
81,0.1620,6,-14
82,0.1640,6,-14
83,0.1660,6,-15
84,0.1680,6,-15
85,0.1700,6,-16
86,0.1720,6,-16
87,0.1740,7,-16
88,0.1760,7,-16
89,0.1780,7,-16
90,0.1800,7,-17
91,0.1820,7,-17
92,0.1840,7,-17
93,0.1860,7,-18
94,0.1880,7,-18
95,0.1900,7,-18
96,0.1920,8,-18
97,0.1940,8,-19
